lat,long,block_key
47.3683,-122.153,530330317031
47.4206,-122.023,530330320021
47.6024,-122.295,530330088003
47.735,-122.309,530330211003
47.5564,-122.13,530330249031
47.735,-121.985,530330324022
47.4888,-122.184,530330254003
47.4633,-121.976,530330321022
47.3703,-122.314,530330300034
47.6765,-122.302,530330025002
47.7471,-122.247,530330221011
47.4612,-122.215,530330258063
47.7229,-122.202,530330220032
47.5118,-122.259,530330119001
47.2824,-122.301,530330304015
47.477,-122.116,530330319032
47.616,-122.103,530330230001
47.7607,-122.146,530330323192
47.4241,-122.29,530330288022
47.3742,-122.289,530330291021
47.7069,-122.299,530330010001
47.7076,-122.101,530330323214
47.5373,-122.051,530330321034
47.7664,-122.262,530330216004
47.5567,-122.273,530330102004
47.6965,-122.308,530330020001
47.3343,-122.217,530330305031
47.3743,-122.116,530330317052
47.6098,-122.169,530330236013
47.6651,-122.144,530330226064
47.6569,-122.02,530330323153
47.5959,-122.3,530330089004
47.7071,-122.276,530330009001
47.6674,-122.046,530330323282
47.7181,-122.089,530330323221
47.7328,-122.201,530330220034
47.691,-122.387,530330016002
47.7462,-122.172,530330219061
47.7082,-122.101,530330323214
47.6802,-122.208,530330224005
47.5518,-122.266,530330102001
47.6046,-122.3,530330088002
47.7481,-122.327,530330210001
47.731,-122.303,530330002006
47.5329,-121.89,530330326023
47.5631,-122.213,530330245001
47.5996,-122.021,530330322143
47.4355,-122.338,530330286003
47.5171,-122.029,530330321043
47.4151,-122.334,530330287002
47.5292,-122.323,530330112002
47.5771,-122.38,530330098002
47.6974,-122.356,530330017021
47.7548,-122.327,530330206002
47.5701,-122.188,530330239004
47.4958,-122.191,530330254004
47.5303,-122.131,530330250051
47.4964,-122.168,530330255002
47.7511,-122.072,530330323112
47.6534,-122.195,530330227023
47.5841,-122.383,530330096001
47.4319,-122.148,530330319092
47.5542,-122.001,530330322103
47.4104,-122.172,530330294051
47.5697,-122.163,530330249014
47.7337,-122.121,530330323212
47.2568,-121.952,530330315013
47.6524,-122.184,530330227031
47.7368,-122.298,530330213002
47.7604,-122.198,530330218042
47.5698,-121.999,530330322121
47.2576,-122.099,530330312021
47.4693,-122.364,530330276003
47.2924,-122.197,530330311004
47.5686,-122.385,530330098004
47.742,-122.173,530330219061
47.5867,-122.111,530330234033
47.4964,-122.263,530330119004
47.7533,-122.307,530330205002
47.7476,-122.35,530330209001
47.3924,-122.308,530330289022
47.7512,-122.318,530330205003
47.6197,-122.15,530330236031
47.352,-122.038,530330316041
47.3066,-122.223,530330306003
47.655,-122.029,530330323281
47.6527,-122.195,530330227023
47.7498,-122.181,530330219051
47.4007,-122.294,530330289023
47.6394,-122.28,530330063001
47.4651,-122.184,530330257023
47.47,-122,530330321021
47.4725,-122.187,530330257011
47.6276,-122.205,530330240002
47.5529,-122.12,530330250035
47.5345,-122.274,530330111013
47.4307,-122.17,530330293043
47.3541,-122.303,530330300042
47.2906,-122.055,530330312043
47.6569,-122.123,530330228032
47.4356,-122.11,530330319062
47.5073,-122.337,530330268011
47.5354,-122.273,530330111013
47.4646,-122.361,530330278001
47.728,-122.206,530330220033
47.4604,-122.17,530330258041
47.6051,-122.311,530330087003
47.6643,-122.203,530330227011
47.5719,-122.284,530330101005
47.5391,-122.274,530330111012
47.5931,-122.116,530330233001
47.7366,-122.204,530330220012
47.5541,-122.162,530330249034
47.5694,-122.283,530330101005
47.7429,-122.072,530330323112
47.3217,-122.317,530330302021
47.389,-122.088,530330318003
47.3351,-122.044,530330316051
47.4326,-122.286,530330288021
47.5309,-122.347,530330113005
47.7355,-122.202,530330220012
47.5063,-122.369,530330267004
47.65,-122.155,530330228013
47.724,-122.323,530330002003
47.6776,-122.36,530330034002
47.3643,-122.041,530330320112
47.7509,-122.056,530330323114
47.3093,-122.385,530330303063
47.7715,-122.34,530330203005
47.4448,-121.77,530330327026
47.7412,-122.095,530330323075
47.7346,-121.983,530330324022
47.56,-122.132,530330249022
47.7027,-122.357,530330017021
47.3087,-122.264,530330299023
47.7744,-122.338,530330203005
47.5719,-121.999,530330322124
47.5734,-122.412,530330097012
47.6886,-122.375,530330030002
47.768,-122.315,530330204013
47.5677,-122.281,530330101001
47.706,-122.29,530330008002
47.5412,-122.286,530330110012
47.5113,-122.347,530330268011
47.5862,-122.118,530330234032
47.7605,-122.217,530330218032
47.3768,-122.028,530330320103
47.1896,-122.014,530330313022
47.5994,-122.017,530330322142
47.4811,-122.182,530330256013
47.6208,-122.139,530330232012
47.4799,-122.183,530330256013
47.6623,-122.152,530330226064
47.5787,-122.293,530330095004
47.2094,-121.996,530330314003
47.6745,-122.144,530330226061
47.641,-122.113,530330229012
47.6952,-122.188,530330225002
47.5527,-121.992,530330322102
47.7305,-122.225,530330222011
47.6626,-122.337,530330050001
47.775,-122.139,530330323191
47.3078,-122.337,530330303091
47.5545,-122.003,530330322103
47.5951,-122.036,530330322032
47.669,-122.067,530330323131
47.4102,-122.195,530330294033
47.3491,-122.177,530330296014
47.434,-122.154,530330319092
47.7584,-122.271,530330215003
47.6694,-122.279,530330042002
47.6058,-122.313,530330086001
47.5282,-122.384,530330116003
47.6714,-122.28,530330042002
47.3109,-122.225,530330306004
47.7569,-122.334,530330206001
47.5622,-122.291,530330101003
47.5798,-122.306,530330100023
47.2738,-122.301,530330304031
47.3594,-122.175,530330296013
47.3626,-122.111,530330317062
47.3839,-122.288,530330291021
47.7262,-122.222,530330222011
47.7282,-122.186,530330219052
47.7419,-122.073,530330323112
47.7721,-122.235,530330217003
47.3291,-122.304,530330300061
47.4755,-122.157,530330256022
47.6553,-121.912,530330325004
47.7304,-122.308,530330002006
47.7648,-122.159,530330218023
47.7591,-122.295,530330214003
47.7412,-122.327,530330210001
47.6144,-122.228,530330242001
47.6023,-122.205,530330239002
47.3764,-122.179,530330295023
47.7076,-122.284,530330008002
47.732,-122.197,530330220034
47.5712,-121.995,530330322121
47.2612,-122.294,530330304041
47.7034,-122.236,530330222031
47.4476,-122.332,530330285003
47.3381,-122.332,530330301003
47.6462,-122.212,530330227012
47.4809,-122.335,530330275002
47.3262,-122.211,530330305044
47.4871,-122.203,530330253013
47.4852,-122.125,530330319031
47.2132,-122.001,530330314003
47.6901,-122.382,530330030002
47.6346,-122.063,530330323164
47.5435,-121.966,530330322101
47.7024,-122.198,530330220061
47.7193,-122.184,530330219035
47.7601,-122.307,530330205001
47.5356,-122.046,530330321033
47.4225,-122.153,530330293072
47.5763,-122.219,530330244002
47.4792,-122.181,530330256013
47.6442,-122.369,530330059004
47.6285,-122.361,530330070006
47.7726,-122.197,530330218041
47.6723,-122.263,530330041001
47.572,-122.289,530330101005
47.4836,-122.214,530330253022
47.7357,-122.197,530330220011
47.5222,-122.379,530330115002
47.581,-121.971,530330322101
47.5071,-122.265,530330119005
47.365,-122.184,530330296015
47.5728,-122.312,530330100024
47.4892,-122.181,530330254003
47.4781,-122.357,530330276002
47.4491,-122.453,530330277011
47.535,-121.867,530330326024
47.3566,-122.32,530330300031
47.5271,-122.036,530330321043
47.6212,-122.043,530330323174
47.5216,-122.374,530330115002
47.7759,-122.272,530330215004
47.5951,-122.144,530330234012
47.5375,-122.374,530330115001
47.4904,-122.203,530330253013
47.6619,-122.352,530330049005
47.3217,-122.318,530330302021
47.7372,-122.2,530330220013
47.3259,-122.167,530330312051
47.7409,-122.052,530330323114
47.5201,-122.204,530330253012
47.6541,-122.329,530330051003
47.6796,-122.279,530330039002
47.448,-122.088,530330319062
47.6833,-122.312,530330026002
47.6834,-122.097,530330323132
47.3282,-122.332,530330302022
47.7637,-122.351,530330203003
47.363,-122.308,530330300033
47.6997,-122.305,530330020001
47.6634,-122.172,530330227031
47.6022,-122.134,530330233003
47.5528,-122.229,530330246012
47.5617,-122.13,530330249031
47.6874,-122.165,530330226035
47.4979,-122.371,530330267004
47.6348,-122.196,530330240001
47.3391,-122.309,530330300053
47.5865,-122.397,530330096005
47.6183,-122.113,530330231001
47.5894,-122.111,530330234033
47.5588,-122.124,530330249031
47.4005,-122.311,530330289022
47.6313,-122.303,530330064003
47.5434,-122.395,530330106005
47.67,-122.389,530330032003
47.3117,-122.254,530330299023
47.4629,-121.743,530330327023
47.4289,-122.164,530330293072
47.6349,-122.204,530330240002
47.5465,-122.155,530330249034
47.7423,-122.173,530330219061
47.6875,-122.202,530330224002
47.7515,-122.353,530330207003
47.6367,-122.206,530330240002
47.6531,-122.196,530330227023
47.3196,-122.395,530330303051
47.5731,-122.135,530330248001
47.5987,-122.146,530330236042
47.7439,-121.977,530330324012
47.3791,-122.289,530330291021
47.7712,-122.323,530330204012
47.2906,-122.349,530330303103
47.6497,-122.336,530330054002
47.7213,-122.29,530330001003
47.3287,-122.011,530330316053
47.4546,-122.182,530330258032
47.5291,-122.351,530330113005
47.6233,-122.046,530330323174
47.5962,-122.039,530330322032
47.7094,-122.031,530330323271
47.6784,-122.026,530330323292
47.639,-122.31,530330062003
47.3786,-122.219,530330297001
47.3807,-122.222,530330297001
47.6312,-122.291,530330063004
47.7239,-122.227,530330222012
47.4888,-122.332,530330274004
47.5342,-121.883,530330326023
47.5902,-122.13,530330233001
47.714,-122.205,530330220053
47.1895,-122.015,530330313022
47.3972,-122.182,530330294062
47.3885,-122.154,530330318001
47.3438,-122.073,530330320061
47.6946,-122.12,530330323233
47.3617,-122.046,530330320082
47.5696,-122.375,530330099001
47.5597,-122.113,530330250032
47.5789,-122.076,530330322073
47.7103,-122.199,530330220052
47.5859,-121.968,530330322152
47.308,-122.087,530330316012
47.4491,-122.188,530330258051
47.391,-122.316,530330290011
47.7309,-121.905,530330325001
47.3281,-122.343,530330302013
47.4819,-122.289,530330273001
47.5308,-122.348,530330113005
47.7065,-122.279,530330009001
47.5747,-122.287,530330095003
47.6861,-122.198,530330224003
47.7494,-122.237,530330221023
47.6169,-122.045,530330323174
47.5103,-122.382,530330120002
47.281,-121.933,530330315013
47.5983,-122.2,530330239002
47.587,-122.068,530330322073
47.763,-122.291,530330204024
47.3487,-122.036,530330316043
47.6605,-122.27,530330041003
47.7652,-122.274,530330215002
47.6864,-122.352,530330028001
47.5835,-122.227,530330243002
47.3736,-122.045,530330320112
47.5949,-122.307,530330094002
47.3719,-122.215,530330297001
47.2988,-122.374,530330303124
47.6418,-122.372,530330059004
47.3504,-122.284,530330298022
47.7404,-122.284,
47.6605,-122.324,530330052004
47.5396,-121.997,530330322102
47.5571,-122.385,530330105004
47.5942,-122.298,530330089004
47.6685,-122.044,530330323291
47.5518,-122.107,530330250034
47.7332,-122.305,530330002006
47.6191,-122.043,530330323173
47.5033,-122.225,530330253022
47.3041,-122.28,530330304011
47.5672,-122.011,530330322123
47.5959,-122.018,530330322143
47.6685,-122.365,530330048004
47.6762,-122.356,530330035001
47.4182,-122.332,530330287004
47.7713,-122.122,530330323201
47.6262,-122.03,530330323183
47.5331,-122.217,530330246023
47.5533,-122.307,530330104023
47.5685,-122.217,530330245002
47.7707,-122.35,530330203004
47.6398,-122.05,530330323181
47.741,-122.095,530330323075
47.6994,-122.349,530330013003
47.6738,-122.292,530330042005
47.477,-122.209,530330253023
47.7248,-122.359,530330004021
47.2015,-122.003,530330314005
47.5547,-121.892,530330326022
47.7383,-122.22,530330221021
47.4766,-122.153,530330256022
47.6188,-122.308,530330076002
47.5522,-121.999,530330322102
47.7203,-122.128,530330323211
47.7171,-122.033,530330323271
47.3257,-122.365,530330301006
47.5621,-121.924,530330322101
47.7212,-122.364,530330005002
47.6363,-122.202,530330240002
47.6862,-122.395,530330031005
47.6627,-122.003,530330323151
47.6532,-122.34,530330054001
47.4507,-122.139,530330319081
47.5855,-121.987,530330322133
47.3139,-122.116,530330312042
47.6846,-122.361,530330029003
47.6208,-122.106,530330230004
47.642,-122.374,530330059004
47.7276,-122.241,530330222013
47.4835,-122.136,530330256023
47.3931,-122.183,530330294061
47.3214,-122.347,530330302014
47.6903,-122.042,530330323292
47.3688,-122.08,530330320054
47.3406,-122.057,530330316011
47.7229,-122.18,530330219032
47.5111,-122.256,530330119001
47.6893,-122.359,530330029001
47.6746,-122.362,530330034001
47.6314,-122.03,530330323182
47.3787,-122.091,530330320051
47.6831,-122.381,530330030004
47.7369,-122.321,530330211002
47.5791,-122.378,530330098001
47.3677,-122.173,530330295021
47.6809,-122.113,530330323241
47.372,-122.036,530330320112
47.604,-122.307,530330087003
47.4997,-122.317,530330270001
47.619,-122.096,530330230001
47.3978,-122.313,530330289022
47.2961,-122.188,530330311003
47.5549,-122.363,530330108003
47.6055,-122.285,530330078001
47.3686,-122.058,530330320081
47.581,-122.246,530330243003
47.5886,-122.288,530330095001
47.6392,-121.988,530330323153
47.5316,-121.749,530330328002
47.5534,-122.16,530330249013
47.5706,-122.152,530330249011
47.7328,-122.2,530330220034
47.3718,-122.073,530330320072
47.6729,-122.334,530330046001
47.3652,-122.183,530330296015
47.4629,-121.744,530330327023
47.4853,-122.034,530330321041
47.5279,-122.161,530330250051
47.6539,-122.408,530330056001
47.3187,-122.179,530330312063
47.6624,-122.361,530330048004
47.6627,-122.189,530330227021
47.7739,-122.164,530330218023
47.5355,-122.179,530330247023
47.546,-122.293,530330110022
47.7591,-122.376,530330208004
47.7696,-122.021,530330323111
47.5482,-122.392,530330106006
47.5966,-122.144,530330236042
47.6786,-122.36,530330034002
47.4953,-122.169,530330255003
47.5285,-122.354,530330113004
47.5065,-122.338,530330268012
47.6218,-122.193,530330240001
47.7078,-122.234,530330222031
47.6212,-122.038,530330323173
47.607,-122.297,530330088002
47.6546,-122.356,530330048003
47.6149,-122.287,530330078003
47.5603,-121.894,530330326011
47.3026,-122.363,530330303112
47.7595,-121.473,530330328003
47.3384,-122.34,530330301002
47.7352,-122.232,530330221024
47.6012,-122.296,530330089003
47.6212,-122.296,530330077001
47.5549,-122.176,530330247012
47.563,-122.178,530330247012
47.739,-122.351,530330209001
47.5743,-122.378,530330098002
47.512,-122.16,530330251013
47.6031,-122.303,530330087002
47.6299,-122.02,530330323181
47.4995,-122.248,530330119002
47.6209,-122.237,530330242001
47.6118,-122.116,530330231003
47.4815,-122.339,530330275002
47.5296,-122.375,530330115001
47.7141,-122.032,530330323271
47.5982,-122.299,530330089003
47.6451,-122.189,530330237003
47.6911,-122.367,530330017022
47.439,-122.342,530330286003
47.5567,-122.279,530330103001
47.565,-122.37,530330099004
47.3878,-122.153,530330318001
47.5811,-122.404,530330097011
47.6771,-122.358,530330034002
47.4205,-122.215,530330293051
47.7742,-122.287,530330215001
47.5764,-121.996,530330322121
47.7455,-122.294,530330214002
47.5065,-122.337,530330268012
47.5642,-122.126,530330249022
47.6509,-122.37,530330059002
47.536,-121.857,530330326024
47.521,-122.15,530330250051
47.5985,-122.298,530330089003
47.5003,-122.465,530330277011
47.375,-122.166,530330295021
47.5788,-122.292,530330095004
47.3136,-122.208,530330306001
47.4286,-122.291,530330288021
47.7137,-122.254,530330223001
47.4562,-122.33,530330285001
47.633,-122.37,530330069002
47.4683,-122.07,530330319042
47.7698,-122.238,530330217003
47.5753,-122.224,530330244002
47.6561,-122.325,530330052003
47.5081,-122.356,530330267001
47.6429,-122.371,530330059004
47.3112,-122.265,530330299023
47.6359,-122.159,530330228013
47.436,-122.185,530330293041
47.5229,-121.838,530330327031
47.5333,-122.217,530330246022
47.5958,-122.306,530330090001
47.5447,-122.389,530330106004
47.5663,-122.285,530330101005
47.6769,-122.177,530330226042
47.7757,-122.139,530330323191
47.654,-122.346,530330054004
47.3649,-122.194,530330296011
47.615,-121.954,530330325002
47.5441,-122.39,530330106004
47.422,-122.321,530330287001
47.719,-122.114,530330323211
47.4003,-122.422,530330277021
47.574,-122.18,530330247011
47.4932,-122.263,530330261005
47.735,-122.244,530330221013
47.3727,-122.051,530330320081
47.4504,-122.15,530330319083
47.696,-122.314,530330020003
47.5538,-122.189,530330247011
47.588,-122.251,530330243005
47.5348,-122.072,530330250062
47.4362,-122.187,530330293034
47.681,-122.372,530330030003
47.6787,-122.308,530330026003
47.3816,-122.087,530330320051
47.4518,-122.292,530330284022
47.196,-122.011,530330313021
47.4025,-122.201,530330294031
47.5479,-121.999,530330322102
47.5582,-122.025,530330322084
47.5317,-121.866,530330326024
47.4521,-122.161,530330258043
47.3406,-122.269,530330298026
47.5902,-121.988,530330322133
47.5355,-122.242,530330246023
47.725,-122.172,530330219044
47.6528,-122.331,530330051003
47.6635,-122.017,530330323151
47.7022,-122.374,530330014004
47.4565,-122.276,530330283001
47.659,-122.398,530330057006
47.3774,-122.027,530330320103
47.7266,-122.103,530330323222
47.5703,-122.28,530330101001
47.6492,-122.062,530330323162
47.4681,-122.282,530330282003
47.3501,-122.14,530330317041
47.5513,-122.264,530330102001
47.3638,-122.053,530330320082
47.6436,-122.303,530330062001
47.7621,-122.358,530330208002
47.7165,-122.361,530330005002
47.3714,-122.177,530330295022
47.2889,-122.363,530330303123
47.4125,-122.207,530330294031
47.6018,-122.291,530330078001
47.7266,-122.175,530330219043
47.666,-122.178,530330227032
47.6325,-122.121,530330229011
47.6228,-122.121,530330231002
47.4349,-122.105,530330319062
47.5417,-122.357,530330108002
47.4053,-122.189,530330294032
47.6807,-122.366,530330030001
47.5878,-122.381,530330096001
47.6351,-122.165,530330237001
47.674,-122.35,530330035002
47.349,-122.021,530330316043
47.4403,-122.343,530330286002
47.5469,-122.391,530330106006
47.7058,-122.315,530330012001
47.5245,-121.931,530330322101
47.5079,-122.344,530330268011
47.6709,-122.052,530330323283
47.7346,-121.985,530330324022
47.7102,-122.356,530330014001
47.4721,-122.148,530330256022
47.4044,-121.963,530330320034
47.7335,-122.227,530330221024
47.3609,-122.048,530330320083
47.666,-122.185,530330227032
47.7443,-122.326,530330210001
47.6329,-122.31,530330062003
47.5243,-122.042,530330321042
47.4161,-122.441,530330277021
47.688,-122.379,530330030002
47.523,-121.877,530330326021
47.6515,-122.399,530330057004
47.6709,-122.337,530330046001
47.3779,-122.32,530330290014
47.5187,-122.363,530330114023
47.743,-121.925,530330324012
47.7469,-122.217,530330221021
47.473,-122.293,530330273003
47.4414,-122.154,530330319092
47.7433,-122.229,530330221023
47.409,-122.333,530330286001
47.543,-121.888,530330326024
47.6376,-122.307,530330062003
47.6881,-122.184,530330225002
47.5198,-122.351,530330113002
47.5516,-122.217,530330246011
47.5493,-122.004,530330322103
47.6982,-122.138,530330323093
47.7276,-122.307,530330002006
47.7325,-121.969,530330324021
47.5774,-122.153,530330248002
47.6354,-122.346,530330067004
47.3049,-122.386,530330303061
47.6581,-122.39,530330058014
47.6452,-122.369,530330059004
47.5677,-122.317,530330093003
47.3818,-122.21,530330295031
47.6488,-122.201,530330227012
47.2593,-122.312,530330304033
47.567,-122.385,530330098004
47.3352,-122.19,530330296022
47.5612,-122.229,530330245003
47.4878,-122.341,530330275001
47.6854,-122.329,530330027002
47.7058,-122.131,530330323213
47.5851,-121.992,530330322132
47.3317,-122.365,530330301006
47.7009,-122.317,530330020002
47.7315,-122.058,530330323261
47.7067,-122.119,530330323213
47.528,-122.359,530330114013
47.7775,-122.336,530330203001
47.5958,-122.038,530330322032
47.5673,-122.401,530330097024
47.5746,-122.136,530330248001
47.6748,-122.279,530330042001
47.4215,-122.289,530330288022
47.4493,-122.282,530330284023
47.6471,-122.397,530330057004
47.4825,-122.108,530330319032
47.7648,-122.355,530330202002
47.7175,-122.288,530330008001
47.691,-122.105,530330323252
47.6831,-122.325,530330036002
47.7379,-122.185,530330219052
47.6798,-122.033,530330323291
47.5769,-122.372,530330099004
47.5476,-122.219,530330246011
47.6249,-122.206,530330240003
47.3795,-122.023,530330320104
47.7291,-122.218,530330222021
47.3752,-122.236,530330297003
47.6531,-122.405,530330056001
47.3535,-122.026,530330316042
47.6604,-122.289,530330041005
47.5498,-121.996,530330322102
47.6603,-122.087,530330323133
47.7111,-122.032,530330323271
47.4457,-122.123,530330319075
47.6955,-122.304,530330021003
47.6216,-122.161,530330236011
47.6146,-122.299,530330077003
47.6157,-122.174,530330236011
47.7663,-122.228,530330217002
47.7087,-121.352,530330328003
47.3585,-121.988,530330316034
47.7217,-122.256,530330223001
47.2742,-122.299,530330304031
47.3888,-122.032,530330320102
47.2918,-122.197,530330311004
47.4379,-122.022,530330320022
47.2582,-122.223,530330310002
47.754,-122.341,530330207001
47.5663,-122.125,530330249022
47.7453,-122.194,530330220013
47.595,-122.306,530330090001
47.6762,-122.17,530330226041
47.4285,-122.511,530330277015
47.3533,-122.082,530330320061
47.2632,-122.209,530330310001
47.7433,-122.082,530330323075
47.7145,-122.369,530330005003
47.6224,-122.109,530330230002
47.6842,-122.365,530330029003
47.6579,-122.277,530330041003
47.277,-122.211,530330308021
47.3664,-122.087,530330320054
47.2977,-122.374,530330303124
47.5602,-122.28,530330103001
47.5563,-122.184,530330247013
47.5347,-122.071,530330250062
47.7021,-122.233,530330222033
47.331,-122.286,530330299011
47.451,-122.278,530330283002
47.7468,-121.98,530330324012
47.5289,-122.272,530330118005
47.6433,-122.403,530330056004
47.749,-122.312,530330205003
47.7684,-122.289,530330204024
47.6078,-122.307,530330087001
47.6894,-122.35,530330028004
47.4088,-122.089,530330318003
47.5395,-122.369,530330107012
47.4574,-122.01,530330320022
47.6996,-122.31,530330020002
47.6104,-122.303,530330079001
47.6453,-122.403,530330056004
47.6891,-122.331,530330027002
47.7259,-122.361,530330005001
47.7453,-121.984,530330324012
47.6365,-122.04,530330323181
47.7369,-122.338,530330210003
47.7364,-121.969,530330324013
47.5254,-122.318,530330112003
47.7281,-122.233,530330222014
47.5628,-122.115,530330250032
47.5044,-122.148,530330251014
47.5434,-122.166,530330250013
47.2638,-122.243,530330309022
47.7525,-122.244,530330221023
47.3511,-122.266,530330298026
47.3185,-122.262,530330299023
47.5874,-122.136,530330234013
47.742,-122.325,530330210001
47.4917,-122.188,530330254003
47.7049,-122.349,530330013002
47.6393,-121.967,530330323152
47.4879,-122.245,530330261003
47.7599,-122.375,530330208004
47.2909,-122.342,530330303104
47.4318,-122.292,530330288021
47.504,-122.248,530330260011
47.5524,-121.991,530330322102
47.4979,-122.363,530330267003
47.4539,-122.15,530330319083
47.4119,-122.181,530330294052
47.6847,-122.291,530330024003
47.4559,-122.344,530330279003
47.4613,-121.997,530330321024
47.7025,-122.198,530330220061
47.6058,-122.3,530330088002
47.7378,-121.977,530330324022
47.5538,-121.958,530330322102
47.6783,-122.157,530330226052
47.6371,-122.393,530330056005
47.6402,-122.357,530330060003
47.502,-122.228,530330260013
47.6322,-122.212,530330241003
47.288,-122.196,530330311002
47.7565,-122.331,530330206001
47.6916,-122.158,530330226051
47.7186,-122.218,530330222024
47.6373,-122.064,530330323164
47.5533,-121.993,530330322102
47.6662,-122.338,530330046001
47.6234,-122.191,530330240001
47.4107,-122.179,530330294052
47.4674,-122.178,530330257013
47.5521,-122.373,530330107021
47.5759,-121.994,530330322121
47.506,-122.242,530330260011
47.578,-122.056,530330322081
47.682,-122.365,530330029003
47.5627,-122.018,530330322122
47.7754,-122.173,530330218021
47.567,-122.318,530330093003
47.7117,-122.278,530330009001
47.5726,-122.308,530330100024
47.5536,-122.286,530330103005
47.3767,-122.161,530330317035
47.6287,-122.287,530330063004
47.5834,-122.001,530330322131
47.6542,-122.331,530330051003
47.2887,-122.299,530330304013
47.531,-121.854,530330326021
47.5055,-122.189,530330252003
47.5531,-122.307,530330104023
47.6051,-122.298,530330088002
47.6804,-121.913,530330324023
47.4749,-122.155,530330256022
47.4905,-122.343,530330268022
47.4768,-122.206,530330253023
47.5697,-122.395,530330097024
47.6858,-122.107,530330323253
47.7462,-121.978,530330324012
47.4558,-122.212,530330258061
47.6784,-122.361,530330034002
47.7762,-122.384,530330201003
47.5311,-122.373,530330115001
47.6493,-122.413,530330056002
47.7496,-122.355,530330209003
47.7479,-122.343,530330210004
47.4211,-122.314,530330288012
47.3889,-122.048,530330320073
47.2964,-122.116,530330312045
47.6505,-122.384,530330058011
47.3493,-122.306,530330300044
47.622,-122.3,530330077002
47.6845,-122.375,530330030003
47.7213,-122.365,530330005002
47.4762,-122.156,530330256022
47.3802,-122.207,530330295031
47.3168,-122.401,530330303051
47.7586,-122.342,530330207001
47.6958,-122.343,530330018003
47.3933,-122.188,530330294082
47.3596,-122.04,530330320111
47.7197,-122.328,530330006005
47.5554,-122.077,530330234042
47.7391,-122.102,530330323074
47.611,-121.992,530330322151
47.4058,-122.177,530330294054
47.6972,-122.025,530330323292
47.4726,-122.282,530330282001
47.4229,-122.324,530330287001
47.6224,-122.326,530330074014
47.5642,-122.379,530330098003
47.5372,-121.876,530330326023
47.6223,-122.208,530330240004
47.4575,-121.748,530330327023
47.5467,-122.173,530330250013
47.336,-122.35,530330301002
47.7273,-122.236,530330222013
47.3321,-122.172,530330296023
47.5717,-122.287,530330101005
47.5892,-122.309,530330094002
47.3675,-122.042,530330320112
47.5596,-122.016,530330322123
47.5882,-122.155,530330236044
47.3904,-122.154,530330318001
47.5119,-122.386,530330120002
47.6544,-122.134,530330228022
47.4234,-122.212,530330293053
47.5978,-122.038,530330322032
47.7199,-122.246,530330223001
47.6929,-122.379,530330016003
47.664,-122.31,530330053011
47.6195,-122.313,530330075002
47.4491,-122.176,530330258031
47.5233,-122.386,530330116003
47.6288,-122.031,530330323182
47.4612,-122.352,530330279005
47.7362,-121.967,530330324013
47.3603,-122.19,530330296011
47.6265,-122.323,530330065002
47.6323,-122.029,530330323182
47.4187,-122.323,530330287001
47.5793,-122.002,530330322112
47.7176,-122.214,530330222022
47.7719,-122.361,530330202002
47.3848,-122.033,530330320102
47.6276,-122.053,530330323164
47.5075,-122.262,530330119005
47.6737,-122.304,530330043013
47.6227,-122.323,530330074012
47.6362,-122.175,530330237002
47.519,-122.26,530330118002
47.6339,-122.096,530330229022
47.6631,-122.129,530330228022
47.6477,-122.183,530330227031
47.3588,-122.038,530330320111
47.4375,-122.008,530330320022
47.3424,-122.275,530330298025
47.363,-122.127,530330317064
47.6033,-122.303,530330087002
47.5112,-122.186,530330252001
47.3683,-122.279,530330298013
47.2613,-122.302,530330304033
47.3096,-122.197,530330312062
47.6413,-122.113,530330229012
47.7163,-122.229,530330222032
47.5654,-122.158,530330249012
47.554,-122.308,530330104021
47.5223,-121.818,530330327032
47.4233,-122.177,530330293062
47.6024,-122.143,530330236042
47.7636,-122.294,530330204022
47.6604,-122.29,530330041005
47.4733,-121.994,530330321021
47.5321,-122.029,530330321032
47.5395,-122.242,530330246013
47.6238,-122.311,530330076001
47.5353,-122.066,530330250062
47.5069,-122.141,530330251021
47.3279,-122.191,530330312052
47.6962,-122.314,530330020003
47.6122,-122.298,530330088001
47.6293,-122.051,530330323171
47.3393,-122.259,530330298026
47.7678,-122.272,530330215002
47.6816,-122.31,530330026002
47.4133,-122.209,530330292043
47.7651,-122.339,530330203003
47.5108,-122.257,530330119001
47.3185,-122.377,530330303053
47.4511,-122.089,530330319061
47.7162,-122.349,530330004022
47.367,-122.152,530330317031
47.7245,-121.957,530330324021
47.7475,-122.364,530330209003
47.7317,-121.964,530330324021
47.4853,-122.318,530330274002
47.5089,-122.155,530330251014
47.3597,-122.04,530330320111
47.4382,-122.348,530330286003
47.5396,-122.269,530330111024
47.5684,-122.3,530330100011
47.5876,-122.204,530330239003
47.7655,-122.244,530330217001
47.5742,-122.139,530330248001
47.6476,-122.356,530330060004
47.4646,-122.184,530330258041
47.3711,-122.06,530330320081
47.4833,-121.8,530330327021
47.441,-122.125,530330319074
47.4899,-122.164,530330251022
47.763,-122.342,530330207002
47.6147,-122.3,530330077003
47.5535,-122.095,530330250033
47.6638,-122.128,530330228022
47.6878,-122.285,530330024001
47.4919,-122.187,530330254003
47.3627,-122.073,530330320056
47.5653,-122.369,530330099004
47.3281,-122.135,530330312041
47.7289,-122.34,530330003002
47.622,-122.195,530330240001
47.2738,-122.271,530330304042
